hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,1,140,-0.988738670003357,0.016052735984374525,0.17047639393292033,63.29142857142857,24.66857142857143,8.8,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,150,-0.988738670003357,0.016052735984374525,0.17047639393292033,63.29142857142857,24.66857142857143,8.8,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,160,-0.9524826807458724,0.03888058107242042,0.14319284646137884,62.817142857142855,26.97714285714286,10.725714285714286,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,170,-0.9524826807458724,0.03888058107242042,0.14319284646137884,62.817142857142855,26.97714285714286,10.725714285714286,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,180,-0.901944029053621,0.04443494979705191,0.12024292733542893,62.58857142857143,28.005714285714287,11.702857142857143,27,26,3495,4334,76,0,23,23,3541,4198,0,no mains / natural or DC,0
0,0,1,190,-0.901944029053621,0.04443494979705191,0.12024292733542893,62.58857142857143,28.005714285714287,11.702857142857143,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,200,-1.063692129276406,0.15363017670216986,-0.0006714072084719382,111.74285714285715,-22.217142857142857,21.65142857142857,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,210,-1.044709616382336,0.1759086886196478,-0.012573625904110843,106.60571428571428,-18.708571428571428,17.714285714285715,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,220,-1.044709616382336,0.1759086886196478,-0.012573625904110843,106.60571428571428,-18.708571428571428,17.714285714285715,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,230,-1.0204168828394422,0.1869563890499588,-0.028321176793725394,101.58857142857143,-15.805714285714286,13.954285714285714,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,240,-1.0204168828394422,0.1869563890499588,-0.028321176793725394,101.58857142857143,-15.805714285714286,13.954285714285714,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,250,-0.9897762993255409,0.19092379528183845,-0.04107791375469222,96.41714285714286,-14.308571428571428,10.634285714285713,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,260,-0.9897762993255409,0.19092379528183845,-0.04107791375469222,96.41714285714286,-14.308571428571428,10.634285714285713,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,270,-0.9410077211828974,0.19428083132419813,-0.056886501663258766,91.04,-14.228571428571428,8.262857142857143,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,280,-0.9410077211828974,0.19428083132419813,-0.056886501663258766,91.04,-14.228571428571428,8.262857142857143,23,24,4263,4171,88,0,22,23,4387,4035,0,no mains / natural or DC,0
0,0,1,290,-0.912076174199652,0.1979430524613178,-0.062318796349986265,85.54857142857144,-15.388571428571428,6.72,9,8,3252,2992,35,0,9,8,3282,2968,0,no mains / natural or DC,0
0,0,1,300,-1.3226111636707663,-0.13666188543351543,0.2163762321848201,11.857142857142858,-0.9942857142857143,2.3485714285714288,9,8,3252,2992,35,0,9,8,3282,2968,0,no mains / natural or DC,0
0,0,1,310,-1.3226111636707663,-0.13666188543351543,0.2163762321848201,11.857142857142858,-0.9942857142857143,2.3485714285714288,9,8,3252,2992,35,0,9,8,3282,2968,0,no mains / natural or DC,0
0,0,1,320,-1.2485122226630452,-0.12970366527298807,0.1861018707846309,9.245714285714286,-0.045714285714285714,3.297142857142857,9,8,3252,2992,35,0,9,8,3282,2968,0,no mains / natural or DC,0
